id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date,status,gender,job_title
184500,María Marín Quiroz,1975-01-18,Finance,maria.marin@coddiy.com,569-21150094,49411.41,Santiago,2020-06-11,,Active,Female,Internal Auditor
174381,Erika Silva,1993-07-08,Operations,erika.silva@coddiy.com,569-41290122,35344.24,Navidad,2024-11-04,,Active,Female,Production Planner
236219,Sandra Ramírez Mejías,1993-07-28,Sales,sandra.ramirez@coddiy.com,569-53274450,33526.09,Primavera,2024-11-09,,Active,Female,Field Sales Representative
208050,Anna Verónica Salazar García,1976-01-14,Sales,anna.salazar@coddiy.com,569-64122964,36936.3,Río Bueno,2020-09-05,,Active,Female,Retail Sales Associate
182998,Fernando Arancibia Soto,1992-06-04,Operations,fernando.arancibia@coddiy.com,569-41726138,39459.18,San Esteban,2024-08-01,2024-11-20,Inactive,Male,Quality Assurance Coordinator
236999,Moisés Cordero Sepúlveda,1989-07-20,Marketing,moises.cordero@coddiy.com,569-85739998,41415.3,Los Sauces,2023-11-25,2024-02-05,Inactive,Male,Email Marketing Coordinator
211604,Matilde Isabel Garrido Romero,1976-10-10,IT,matilde.garrido@coddiy.com,569-66597530,42980.18,Panquehue,2020-11-08,2022-07-08,Inactive,Female,Data Engineer
244091,Verónica Graciela Zapata Rojas,1991-12-14,Finance,veronica.zapata@coddiy.com,569-32428045,39349.48,Quillón,2024-06-21,,Active,Female,Treasury Analyst
246677,Elena Pozo,1992-01-23,Marketing,elena.pozo@coddiy.com,569-12413497,30406.04,Longaví,2024-06-30,2024-10-04,Inactive,Female,Email Marketing Coordinator
196521,Antonia Ríos Muñoz,1985-03-22,IT,antonia.rios@coddiy.com,569-12616259,41650.56,Tomé,2022-11-13,2023-09-23,Inactive,Female,Software Engineer
184481,Sebastián Guzmán,1988-03-25,Sales,sebastian.guzman@coddiy.com,569-21621973,42506.23,Recoleta,2023-08-02,2024-11-06,Inactive,Male,Sales Operations Analyst
217171,Juan Urrutia Muñoz,1988-02-21,Finance,juan.urrutia@coddiy.com,569-88184245,39901.18,Romeral,2023-07-25,,Active,Male,Finance Manager
201099,Valeska Miranda,1979-07-06,Sales,valeska.miranda@coddiy.com,569-83535547,42788.8,María Pinto,2021-07-05,,Active,Female,Inside Sales Associate
220261,Benjamín Castro,1977-02-23,Sales,benjamin.castro@coddiy.com,569-62248971,44923.16,Cunco,2020-12-11,,Active,Male,Regional Sales Director
242098,Matilde Natalia González Vergara,1990-10-12,Operations,matilde.gonzalez@coddiy.com,569-86123168,32167.16,Pumanque,2024-03-11,,Active,Female,Plant Manager
178477,Mario Javier Marambio Álvarez,1978-05-31,Human Resources,mario.marambio@coddiy.com,569-90829132,45145.05,Río Ibáñez,2021-03-31,,Active,Male,Onboarding Coordinator
185297,Paulina Ana Navarro Espinosa,1980-08-15,Sales,paulina.navarro@coddiy.com,569-50715048,34610.72,Quellón,2021-10-09,,Active,Female,Area Sales Manager
182837,Gabriel Mancilla,1974-10-18,Human Resources,gabriel.mancilla@coddiy.com,569-10914547,45856.31,Empedrado,2020-05-20,,Active,Male,Payroll Specialist
239831,Melany Valeria Rojas Reyes,1992-01-07,Marketing,melany.rojas@coddiy.com,569-14966715,37765.21,Vallenar,2024-06-27,,Active,Male,Social Media Manager
176073,Israel Vásquez,1988-01-20,Operations,israel.vasquez@coddiy.com,569-91674018,33618.33,San Bernardo,2023-07-18,,Active,Male,Vendor Manager
187397,Juan Miguel Pino Muñoz,1978-12-01,IT,juan.pino@coddiy.com,569-54524597,36207.88,Colina,2021-05-14,,Active,Male,Help Desk Technician
176707,Paulina Pizarro,1978-04-29,Sales,paulina.pizarro@coddiy.com,569-14419223,49147.68,Talagante,2021-03-23,,Active,Female,Inside Sales Associate
204127,Teresa Riquelme García,1980-04-30,Marketing,teresa.riquelme@coddiy.com,569-12758137,43251.85,Vitacura,2021-09-14,2024-04-01,Inactive,Female,Influencer Marketing Manager
205571,Raquel Rafaella Vivanco Méndez,1985-07-28,Operations,raquel.vivanco@coddiy.com,569-11955647,35739.48,Maipú,2022-12-14,,Active,Female,Inventory Analyst
172089,Perla Henríquez Carrillo,1988-05-21,Operations,perla.henriquez@coddiy.com,569-64992529,39219.3,Bulnes,2023-08-16,2024-03-04,Inactive,Female,Operations Manager
208283,Patricia Jazmín Flores Fernández,1991-04-02,Human Resources,patricia.flores@coddiy.com,569-39567617,41045.18,Coquimbo,2024-04-21,,Active,Female,Workforce Planning Analyst
187632,Martín Manuel Muñoz Lizama,1978-07-18,Sales,martin.munoz@coddiy.com,569-55615849,35688.58,General Lagos,2021-04-11,2023-02-19,Inactive,Male,Key Account Manager
212616,Olga Pilar Peña Gómez,1989-07-30,Finance,olga.pena@coddiy.com,569-50513816,35066.27,Cunco,2023-11-27,2024-01-07,Inactive,Female,Revenue Analyst
245386,Mireya Baeza Barría,1983-12-17,Human Resources,mireya.baeza@coddiy.com,569-22341160,37151.75,Santa Cruz,2022-07-27,,Active,Female,Recruiter
244692,Marco Jaime Valenzuela Morales,1979-08-23,Marketing,marco.valenzuela@coddiy.com,569-97957814,44494.44,Antofagasta,2021-07-16,,Active,Male,Marketing Director
221285,Alejandro Aníbal Cortés Calderón,1984-10-10,Human Resources,alejandro.cortes@coddiy.com,569-71914753,41435.65,Cartagena,2022-10-06,,Active,Male,HR Data Analyst
176126,Yolanda Salamanca Álvarez,1982-08-31,Human Resources,yolanda.salamanca@coddiy.com,569-81658476,31147.6,Coihaique,2022-04-05,2025-03-07,Inactive,Female,HR Data Analyst
225764,Juan Acevedo Manríquez,1992-05-30,Finance,juan.acevedo@coddiy.com,569-50493947,46904.98,Curicó,2024-07-31,2025-02-28,Inactive,Male,Internal Auditor
201354,María Judith Orellana Contreras,1984-01-22,Human Resources,maria.orellana@coddiy.com,569-50947944,42665.36,Queilén,2022-08-04,2024-12-09,Inactive,Female,Payroll Specialist
230558,Juan Eduardo Ávila Romero,1975-09-07,Finance,juan.avila@coddiy.com,569-70125662,46462.1,Río Verde,2020-08-06,2024-04-16,Inactive,Male,Accounts Receivable Specialist
177149,Ana Ema Navarro Carreño,1984-06-01,Operations,ana.navarro@coddiy.com,569-66678688,32024.09,Rancagua,2022-09-04,2024-02-26,Inactive,Female,Warehouse Manager
241722,Ignacio Marcelo López Morales,1975-12-04,Marketing,ignacio.lopez@coddiy.com,569-57232131,31740.64,Nueva Imperial,2020-08-26,,Active,Male,Brand Manager
198014,María Elizabeth Alvarez Herrera,1986-11-01,Finance,maria.alvarez@coddiy.com,569-90913226,34645.39,Aisén,2023-04-03,,Active,Female,Finance Manager
219073,Ángel Valencia,1979-09-01,Sales,angel.valencia@coddiy.com,569-39563221,35753.34,Romeral,2021-07-18,,Active,Male,Territory Manager
242180,Agustina Medina Navarro,1976-08-16,IT,agustina.medina@coddiy.com,569-94373583,40903.89,Perquenco,2020-10-26,,Active,Female,Help Desk Technician
169386,Rebeca Valentina Cortés Pereira,1989-05-20,Finance,rebeca.cortes@coddiy.com,569-50890736,40114.58,Santa Juana,2023-11-10,,Active,Female,Risk Analyst
203288,Carmen Montecinos Leiva,1985-02-10,Sales,carmen.montecinos@coddiy.com,569-84559156,35739.38,Los Muermos,2022-11-04,2023-08-28,Inactive,Female,Account Manager
237940,Alejandro Marcelo Benavides Águila,1980-06-11,Marketing,alejandro.benavides@coddiy.com,569-82437542,49847.56,Catemu,2021-09-24,,Active,Male,Performance Marketing Analyst
176177,Marcelo Videla-Rivera Aguilar,1981-01-07,Marketing,marcelo.videla-rivera@coddiy.com,569-16899993,34232.54,Hijuelas,2021-11-13,2023-10-12,Inactive,Male,Product Marketing Manager
230477,Antonia Camila Cárdenas Sánchez,1982-08-23,Finance,antonia.cardenas@coddiy.com,569-36760622,38867.69,Villa Alegre,2022-04-03,,Active,Female,Finance Manager
171798,Madeleine Rodríguez,1980-03-16,Sales,madeleine.rodriguez@coddiy.com,569-82458588,41972.44,Rancagua,2021-09-03,,Active,Male,Area Sales Manager
210270,Renato Vargas Barrera,1978-09-05,IT,renato.vargas@coddiy.com,569-42594363,42950.73,Río Hurtado,2021-04-23,,Active,Male,Network Administrator
184225,Christian Farías Salinas,1994-07-30,Sales,christian.farias@coddiy.com,569-14626963,47016.18,Talca,2025-02-04,,Active,Male,Key Account Manager
204632,Alejandro Robert Sanhueza Contreras,1989-02-18,Finance,alejandro.sanhueza@coddiy.com,569-67665232,38786.41,Mejillones,2023-10-20,,Active,Male,Accounts Receivable Specialist
233509,Emilia Mora Ruiz,1977-08-08,IT,emilia.mora@coddiy.com,569-59873029,37177.68,Huechuraba,2021-01-19,,Active,Female,Cloud Engineer
240788,Heriberto Villa Contreras,1976-05-19,Operations,heriberto.villa@coddiy.com,569-66964284,47427.75,Laja,2020-10-05,,Active,Male,Inventory Analyst
239277,Benjamín Ramírez-Rosales,1975-11-08,IT,benjamin.ramirez-rosales@coddiy.com,569-95919192,41143.98,Fresia,2020-08-20,2022-04-23,Inactive,Male,Data Engineer
210956,Carmen Quintana Miranda,1979-12-06,Operations,carmen.quintana@coddiy.com,569-90889374,37967.26,San Javier,2021-08-10,,Active,Female,Purchasing Assistant
199100,Claudia Constanza Ortega Concha,1977-09-29,Sales,claudia.ortega@coddiy.com,569-91477818,41136.07,Lago Verde,2021-02-01,,Active,Female,Account Executive
204827,Camila María Riffo Márquez,1995-01-12,Operations,camila.riffo@coddiy.com,569-21249781,33042.94,Concepción,2025-03-16,2025-03-18,Inactive,Female,Distribution Supervisor
188198,Julio Remigio Riquelme Martínez,1980-07-03,Sales,julio.riquelme@coddiy.com,569-99914686,45587.84,Viña del Mar,2021-09-29,,Active,Male,Sales Enablement Specialist
232197,Santiago Hernández,1976-07-12,Operations,santiago.hernandez@coddiy.com,569-78564513,47089.46,Cholchol,2020-10-18,,Active,Male,Production Planner
219361,Mario Rivera Sepúlveda,1984-07-05,IT,mario.rivera@coddiy.com,569-23117986,31813.38,Quilpué,2022-09-12,2023-03-13,Inactive,Male,Security Analyst
218772,María Virginia Díaz Moreno,1981-06-17,Human Resources,maria.diaz@coddiy.com,569-83479746,38232.04,Cholchol,2021-12-21,,Active,Female,Organizational Development Specialist
197569,Claudia Hidalgo Cepeda,1984-12-25,Sales,claudia.hidalgo@coddiy.com,569-76510427,42991.73,Copiapó,2022-10-24,2023-08-12,Inactive,Female,Area Sales Manager
247571,Domingo Héctor Villanueva Castro,1976-01-04,Operations,domingo.villanueva@coddiy.com,569-88967223,47335.09,Licantén,2020-09-03,2022-02-09,Inactive,Male,Operations Manager
188228,Miguel Rodríguez Rojas,1979-11-14,Operations,miguel.rodriguez@coddiy.com,569-52955763,31190.63,Cholchol,2021-08-05,,Active,Male,Fleet Coordinator
220746,José Alvarez Santibáñez,1979-07-30,Sales,jose.alvarez@coddiy.com,569-74532270,46758.45,Andacollo,2021-07-10,,Active,Male,Account Manager
174091,Rayén Johanna Hernández Altamirano,1994-04-06,Finance,rayen.hernandez@coddiy.com,569-58927764,32853.19,Cisnes,2025-01-08,2025-03-10,Inactive,Male,Budget Analyst
188477,Eduardo Rodríguez,1984-02-25,Finance,eduardo.rodriguez@coddiy.com,569-70831893,32449.14,Vitacura,2022-08-12,,Active,Male,Financial Planner
192373,Jacqueline Florencia Osorio Briceño,1984-02-03,Operations,jacqueline.osorio@coddiy.com,569-84490630,40012.71,Quillota,2022-08-07,,Active,Male,Operations Coordinator
187464,Irma Margarita Díaz Muñoz,1977-01-22,Operations,irma.diaz@coddiy.com,569-43332878,37685.38,Quilleco,2020-12-03,,Active,Female,Operations Analyst
226135,Guadalupe Emilia González Vásquez,1986-08-18,Operations,guadalupe.gonzalez@coddiy.com,569-67532094,39522.22,San Pedro de Atacama,2023-03-16,2024-06-16,Inactive,Female,Purchasing Assistant
232004,Carlos Becerra,1986-10-19,Sales,carlos.becerra@coddiy.com,569-18335333,38166.52,Mulchén,2023-03-31,,Active,Male,Sales Consultant
221698,Laura Morales Martínez,1989-11-02,Sales,laura.morales@coddiy.com,569-56979447,30030.13,Camarones,2023-12-20,,Active,Female,Channel Sales Manager
230088,María Valenzuela Valencia,1994-12-06,Sales,maria.valenzuela@coddiy.com,569-83491820,45447.65,Talcahuano,2025-03-07,2025-03-31,Inactive,Female,Customer Success Manager
183283,Isabella Yasna Lara Gutiérrez,1991-02-06,IT,isabella.lara@coddiy.com,569-21981594,35781.93,Cochamó,2024-04-08,,Active,Female,Backend Developer
176539,Uberlinda Dinamarca Letelier,1981-05-20,Marketing,uberlinda.dinamarca@coddiy.com,569-95637761,36690.05,Antuco,2021-12-14,,Active,Female,Graphic Designer
249774,Eithan Gaspar Mora Torres,1979-09-09,Finance,eithan.mora@coddiy.com,569-14769493,40109.19,Santo Domingo,2021-07-20,,Active,Male,Financial Analyst
194552,Jaime Bravo Romero,1993-03-31,Sales,jaime.bravo@coddiy.com,569-25455376,30489.63,Natales,2024-10-11,,Active,Male,Sales Enablement Specialist
218871,Antonella Retamales Herrera,1993-12-08,Sales,antonella.retamales@coddiy.com,569-54476543,38930.14,Cerro Navia,2024-12-10,,Active,Female,Account Manager
181865,Gerson Seguel,1985-09-22,Sales,gerson.seguel@coddiy.com,569-25595385,32086.3,San Ramón,2022-12-27,,Active,Male,Account Manager
177762,Catalina Marta Saavedra Suárez,1991-10-16,Sales,catalina.saavedra@coddiy.com,569-39927752,49968.11,Chillán,2024-06-07,2024-12-21,Inactive,Female,Business Development Executive
221795,Benjamín Luis Salinas Rojas,1982-08-18,Marketing,benjamin.salinas@coddiy.com,569-35629433,31163.06,Rengo,2022-04-02,,Active,Male,Email Marketing Coordinator
245803,Ximena Rivas,1985-09-04,Operations,ximena.rivas@coddiy.com,569-82755949,46877.15,Salamanca,2022-12-23,,Active,Female,Process Improvement Analyst
221389,Valentina Reyes,1986-04-23,IT,valentina.reyes@coddiy.com,569-49372551,38971.01,Paillaco,2023-02-16,,Active,Female,IT Support Specialist
223406,Raúl Rojas Sandoval,1980-03-05,Human Resources,raul.rojas@coddiy.com,569-29090014,47864.52,Villa Alegre,2021-08-31,,Active,Male,HR Compliance Officer
239993,José Valencia,1991-04-10,Sales,jose.valencia@coddiy.com,569-40151352,49348.59,Victoria,2024-04-23,,Active,Male,Customer Success Manager
205144,Herman Ramírez,1983-09-18,Finance,herman.ramirez@coddiy.com,569-86465242,31809.07,Futaleufú,2022-07-05,,Active,Male,Cost Analyst
187497,René Pizarro-Hernández Díaz,1994-05-08,Finance,rene.pizarro-hernandez@coddiy.com,569-27878467,35811.58,Maipú,2025-01-16,,Active,Male,Budget Analyst
196122,Jaime Sergio Márquez Lagos,1985-08-31,IT,jaime.marquez@coddiy.com,569-13575758,49335.2,Algarrobo,2022-12-22,,Active,Male,Business Intelligence Analyst
195486,Iván Moya Torres,1982-12-29,Finance,ivan.moya@coddiy.com,569-33081538,44088.6,Portezuelo,2022-05-04,2024-09-29,Inactive,Male,Controller
216060,Lorena Carolina Hermosilla Neira,1974-06-02,Marketing,lorena.hermosilla@coddiy.com,569-62417019,43181.91,Cunco,2020-04-18,,Active,Female,PPC Specialist
176810,Benjamin Luis Sandoval Moncada,1986-03-11,Sales,benjamin.sandoval@coddiy.com,569-83425323,39047.38,Laja,2023-02-06,,Active,Male,Retail Sales Associate
176994,Tamara Trinidad Cofré Vidal,1981-09-17,Operations,tamara.cofre@coddiy.com,569-63873393,33845.04,Rengo,2022-01-12,2022-09-18,Inactive,Female,Plant Manager
248934,Paola Segura Riquelme,1985-06-19,Finance,paola.segura@coddiy.com,569-53941568,44473.21,San Juan de la Costa,2022-12-05,,Active,Female,Accounts Receivable Specialist
177145,Marcelo Cáceres Henríquez,1976-08-22,Human Resources,marcelo.caceres@coddiy.com,569-23933654,38720.22,Lonquimay,2020-10-28,,Active,Male,HR Compliance Officer
205835,Alexander Acuña,1988-05-18,Marketing,alexander.acuna@coddiy.com,569-42113166,38206.42,Sierra Gorda,2023-08-15,,Active,Male,Brand Manager
237019,Hugo Silva,1994-07-13,Operations,hugo.silva@coddiy.com,569-91965589,44985.25,Las Cabras,2025-01-31,,Active,Male,Manufacturing Supervisor
174830,María Eloísa Oyarzo Espinoza,1991-01-31,Sales,maria.oyarzo@coddiy.com,569-71164541,43828.63,Ninhue,2024-04-06,,Active,Female,Channel Sales Manager
181416,Gabriel Joaquín Figueroa Álvarez,1985-12-08,IT,gabriel.figueroa@coddiy.com,569-33372556,38218.48,Río Ibáñez,2023-01-14,,Active,Male,Help Desk Technician
211082,Juan Damián Oyarzún Pino,1981-10-28,Operations,juan.oyarzun@coddiy.com,569-26776378,40822.15,Quinchao,2022-01-22,2023-02-26,Inactive,Male,Purchasing Assistant
169907,Julio Flores Gálvez,1992-12-30,Marketing,julio.flores@coddiy.com,569-85380123,32801.19,Cerrillos,2024-09-20,,Active,Male,Marketing Coordinator
175206,Claudia Silvia Vivanco Arriagada,1992-10-10,Human Resources,claudia.vivanco@coddiy.com,569-73240865,47806.25,Longaví,2024-08-31,,Active,Female,People Operations Specialist
244425,Juan Suárez Vidal,1979-08-21,IT,juan.suarez@coddiy.com,569-62592922,39955.0,Combarbalá,2021-07-15,,Active,Male,Backend Developer
245917,Cristóbal Jorge Santander Rojas,1976-02-13,Sales,cristobal.santander@coddiy.com,569-92980491,48510.9,San Rafael,2020-09-12,,Active,Male,Key Account Manager
206118,Joel Milton Trujillo Salinas,1984-04-15,Marketing,joel.trujillo@coddiy.com,569-93213177,42036.05,Vicuña,2022-08-24,,Active,Male,Brand Manager
247671,Marie Bárbara Allende Fuenzalida,1992-08-22,Human Resources,marie.allende@coddiy.com,569-21040135,47830.57,Santa María,2024-08-20,,Active,Male,Payroll Specialist
193064,Luis Ricardo Estrada Sepúlveda,1984-12-01,Operations,luis.estrada@coddiy.com,569-72598722,39882.66,Chonchi,2022-10-18,,Active,Male,Production Planner
195425,Dominga Andrea Valenzuela Matamala,1990-07-11,Finance,dominga.valenzuela@coddiy.com,569-57331841,36815.04,Timaukel,2024-02-18,2024-09-25,Inactive,Female,Accountant
248371,Xavier Cristian Castro Soto,1983-10-03,Operations,xavier.castro@coddiy.com,569-23823873,40173.17,Copiapó,2022-07-09,2023-05-01,Inactive,Male,Vendor Manager
315906,Martina González,1981-04-20,Human Resources,martina.gonzalez@coddiy.com,569-17953879,40716.63,Copiapó,2021-12-07,,Active,Female,HR Coordinator
332346,Luciano Eduardo Cáceres Álvarez,1990-01-01,Marketing,luciano.caceres@coddiy.com,569-86384912,44038.69,Arica,2024-01-03,,Active,Male,Email Marketing Coordinator
251079,Rocío Sepúlveda Reyes,1989-05-24,Finance,rocio.sepulveda@coddiy.com,569-48964656,38592.81,La Reina,2023-11-11,,Active,Female,Finance Director
326004,Wilmer Díaz,1981-07-12,Finance,wilmer.diaz@coddiy.com,569-71813214,30477.21,Galvarino,2021-12-27,,Active,Male,Credit Analyst
268484,Rodrigo Retamal Aravena,1981-12-31,Operations,rodrigo.retamal@coddiy.com,569-63239854,36881.76,Pelarco,2022-02-06,,Active,Male,Process Improvement Analyst
277303,Daniela Carolina Ossandón Madrid,1975-05-21,Sales,daniela.ossandon@coddiy.com,569-82750124,48664.45,Gorbea,2020-07-10,,Active,Female,Territory Manager
317074,Víctor Lian Vargas García,1974-11-26,Sales,victor.vargas@coddiy.com,569-82492358,49437.46,Talcahuano,2020-05-30,,Active,Male,Inside Sales Associate
301053,María Elena Abarca Rocha,1978-08-23,IT,maria.abarca@coddiy.com,569-74641476,48418.13,Florida,2021-04-20,,Active,Female,IT Support Specialist
331495,Juan Aguilera Araya,1994-12-22,Operations,juan.aguilera@coddiy.com,569-97030742,33545.49,Cartagena,2025-03-11,2025-03-22,Inactive,Male,Demand Planner
321766,Berta Zoila Guajardo Bravo,1978-05-19,Sales,berta.guajardo@coddiy.com,569-50471425,46818.56,Providencia,2021-03-28,,Active,Female,Sales Engineer
290030,Lukas Silva Morales,1980-06-24,Marketing,lukas.silva@coddiy.com,569-85537711,47343.01,Paredones,2021-09-27,,Active,Male,Copywriter
274459,Emily Romina Sáez Ramírez,1989-10-01,Finance,emily.saez@coddiy.com,569-54586425,32082.41,Tucapel,2023-12-12,,Active,Male,Risk Analyst
296990,Francisco Bastián Leiva Lagos,1979-08-28,Operations,francisco.leiva@coddiy.com,569-12052116,35992.1,Machalí,2021-07-17,,Active,Male,Production Planner
296451,Víctor Guerrero Roa,1988-01-12,IT,victor.guerrero@coddiy.com,569-29749816,45764.21,Coquimbo,2023-07-16,,Active,Male,Data Engineer
273824,Camila Villanueva,1977-03-06,Finance,camila.villanueva@coddiy.com,569-53191116,43333.89,Providencia,2020-12-14,,Active,Female,Accounts Receivable Specialist
292390,Adán Jimmy Correa-Pino Santander,1977-01-31,Marketing,adan.correa-pino@coddiy.com,569-35414293,46357.55,Penco,2020-12-06,,Active,Male,Marketing Coordinator
302894,Manuel Vicente Tapia Ávila,1985-01-28,Operations,manuel.tapia@coddiy.com,569-96130124,46521.52,Río Bueno,2022-11-01,2023-06-12,Inactive,Male,Logistics Specialist
299593,Ramon Fernández Núñez,1991-09-16,Finance,ramon.fernandez@coddiy.com,569-10170619,49963.48,Cisnes,2024-05-31,,Active,Male,Treasury Analyst
301195,Alejandro Orellana Santibáñez,1988-03-23,Operations,alejandro.orellana@coddiy.com,569-18263279,36695.12,Diego de Almagro,2023-08-02,,Active,Male,Procurement Officer
287809,Solange Herrera,1988-09-26,IT,solange.herrera@coddiy.com,569-76789857,43624.51,Padre Las Casas,2023-09-15,,Active,Male,Software Engineer
250020,Paulina Jessica Villa Verdugo,1974-05-24,IT,paulina.villa@coddiy.com,569-74818177,43313.53,Sierra Gorda,2020-04-15,2023-12-13,Inactive,Female,QA Engineer
260369,Mario José Meza Correa,1976-05-06,Sales,mario.meza@coddiy.com,569-91634684,35862.4,Lago Verde,2020-10-02,,Active,Male,Lead Generation Specialist
332545,Berta Ana Tapia Canales,1980-10-20,Marketing,berta.tapia@coddiy.com,569-71447731,49698.98,Pichilemu,2021-10-25,,Active,Female,Social Media Manager
256369,Aída Romina Álvarez Gómez,1989-09-06,Finance,aida.alvarez@coddiy.com,569-61591583,40492.4,El Tabo,2023-12-06,,Active,Female,Risk Analyst
319415,Isabel Daniela Villagrán Rivas,1988-05-15,IT,isabel.villagran@coddiy.com,569-25556445,40039.09,Lolol,2023-08-14,2023-12-04,Inactive,Female,Data Engineer
298672,Pedro Álvarez Pavez,1985-01-13,Operations,pedro.alvarez@coddiy.com,569-96178454,45805.17,Quinta Normal,2022-10-28,2024-08-03,Inactive,Male,Operations Coordinator
316306,Stephanie Claudia Acuña Castillo,1981-11-29,Human Resources,stephanie.acuna@coddiy.com,569-93856655,30879.5,Negrete,2022-01-29,,Active,Male,HR Manager
318209,Mirna Urra Contreras,1982-03-02,IT,mirna.urra@coddiy.com,569-62888814,31066.82,Panguipulli,2022-02-20,,Active,Female,IT Support Specialist
251508,Marcia Pilar Cruz Rojas,1990-08-10,Marketing,marcia.cruz@coddiy.com,569-20861974,34796.75,Pinto,2024-02-25,,Active,Female,PPC Specialist
328794,Constanza Poblete Soto,1985-07-02,Finance,constanza.poblete@coddiy.com,569-55057453,42137.68,Panguipulli,2022-12-08,2023-02-18,Inactive,Female,Investment Analyst
281533,Marcela Molina,1976-01-14,Marketing,marcela.molina@coddiy.com,569-43481696,48405.93,Isla de Maipo,2020-09-05,,Active,Female,Copywriter
290457,Alonso Araya,1981-04-02,Sales,alonso.araya@coddiy.com,569-59776223,36158.47,Vallenar,2021-12-03,,Active,Male,Inside Sales Associate
290433,Jorge Facundo Contreras Sepúlveda,1986-10-31,Marketing,jorge.contreras@coddiy.com,569-35179631,39612.6,Las Condes,2023-04-03,2023-04-06,Inactive,Male,Content Marketing Manager
256271,Álvaro Jorge Salas Pino,1987-03-03,IT,alvaro.salas@coddiy.com,569-84127379,41373.2,Puchuncaví,2023-05-02,,Active,Male,Cloud Engineer
318234,Enrique Pulgar Llanos,1974-08-09,Human Resources,enrique.pulgar@coddiy.com,569-32941978,36710.97,Calama,2020-05-04,,Active,Male,Diversity and Inclusion Manager
324117,José Marín Mondaca,1981-03-25,Sales,jose.marin@coddiy.com,569-68547514,31500.23,Maule,2021-12-01,,Active,Male,Inside Sales Associate
314874,Lucila Vargas-Jara Oliva,1985-08-13,Marketing,lucila.vargas-jara@coddiy.com,569-86638176,40885.32,San Felipe,2022-12-18,,Active,Female,Marketing Specialist
278336,Natalia Sonia Orellana Salazar,1992-04-14,Finance,natalia.orellana@coddiy.com,569-36629285,36879.98,Curacautín,2024-07-20,,Active,Female,Credit Analyst
324729,Paloma Salinas Poblete,1984-11-16,Operations,paloma.salinas@coddiy.com,569-48062612,36182.0,San Ramón,2022-10-14,,Active,Female,Scheduling Analyst
282072,Margarita Isabella Mansilla Reyes,1981-04-30,Marketing,margarita.mansilla@coddiy.com,569-38265789,45153.76,Quilicura,2021-12-10,,Active,Female,Marketing Operations Manager
329047,Moisés Farías Cortés,1982-11-11,Operations,moises.farias@coddiy.com,569-72054895,44570.42,Lota,2022-04-22,,Active,Male,Demand Planner
327924,José Miguel Santibáñez Sandoval,1990-06-14,Operations,jose.santibanez@coddiy.com,569-49142091,36643.29,Putre,2024-02-11,,Active,Male,Procurement Officer
330015,Diego Isaac Osorio Cid,1994-07-16,Sales,diego.osorio@coddiy.com,569-46297219,31344.05,Panguipulli,2025-02-01,2025-04-01,Inactive,Male,Customer Success Manager
303068,Luis Raúl Vilches Hernández,1988-06-26,Sales,luis.vilches@coddiy.com,569-65912413,32251.19,Curanilahue,2023-08-24,,Active,Male,Sales Consultant
299718,Miguel Gilberto Gómez Llanos,1977-03-16,Human Resources,miguel.gomez@coddiy.com,569-64447331,48465.41,Los Sauces,2020-12-16,,Active,Male,HR Data Analyst
299523,María Tiare Becerra Marchant,1992-04-19,Human Resources,maria.becerra@coddiy.com,569-77138348,38854.16,Ercilla,2024-07-21,,Active,Female,HR Director
290443,Marta Fernández Salazar,1986-06-26,Human Resources,marta.fernandez@coddiy.com,569-86231470,35287.86,San Ramón,2023-03-03,,Active,Female,HR Compliance Officer
300032,Roberto Víctor Contreras León,1984-06-24,IT,roberto.contreras@coddiy.com,569-18580157,36904.52,Quillota,2022-09-10,,Active,Male,Systems Administrator
292856,Constanza Godoy Carrasco,1976-11-23,Sales,constanza.godoy@coddiy.com,569-61965122,35005.54,Melipeuco,2020-11-19,2022-09-09,Inactive,Female,Customer Success Manager
321958,José Cristóbal Quezada Inostroza,1983-05-07,Operations,jose.quezada@coddiy.com,569-40350697,34221.95,Monte Patria,2022-06-03,2022-10-30,Inactive,Male,Procurement Officer
310478,Alexis Simón Zamora Beltrán,1974-05-25,Human Resources,alexis.zamora@coddiy.com,569-20617864,39511.13,La Cruz,2020-04-16,2020-05-23,Inactive,Male,HR Coordinator
298916,Juan Carrillo Herrera,1983-10-17,Finance,juan.carrillo@coddiy.com,569-19921783,41598.48,Ñuñoa,2022-07-12,,Active,Male,Financial Planner
322777,Matilda Mora,1980-10-18,Marketing,matilda.mora@coddiy.com,569-75612267,42826.23,Bulnes,2021-10-24,2023-02-24,Inactive,Female,Marketing Director
299618,Carla Paloma Hernández Gutiérrez,1976-02-18,Human Resources,carla.hernandez@coddiy.com,569-52428548,48700.63,Hualañé,2020-09-14,,Active,Female,HR Generalist
300870,Franco Luciano Ruiz Astorga,1986-11-13,Marketing,franco.ruiz@coddiy.com,569-80930990,44087.62,Torres del Paine,2023-04-06,,Active,Male,Email Marketing Coordinator
273014,Rosa Marjorie Aracena Valdebenito,1977-01-03,Finance,rosa.aracena@coddiy.com,569-88130988,36986.64,Machalí,2020-11-29,,Active,Female,Controller
