id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date,status,gender,job_title
201323,Richard Santiago Acosta Jiménez,1995-01-21,Marketing,richard.acosta@coddiy.com,569-13893189,41463.51,Chile Chico,2025-03-18,,Active,Male,Marketing Specialist
186369,Víctor Diego Castro Aedo,1989-12-15,Marketing,victor.castro@coddiy.com,569-67230346,36604.9,Cochrane,2023-12-30,,Active,Male,Brand Manager
173572,Patricia Madariaga Carvajal,1991-02-04,IT,patricia.madariaga@coddiy.com,569-83694060,46469.61,Purranque,2024-04-07,2024-07-13,Inactive,Female,Frontend Developer
169136,Cristian Juan Garrido Carmona,1991-04-14,IT,cristian.garrido@coddiy.com,569-15395694,48905.08,Calbuco,2024-04-24,,Active,Male,Cloud Engineer
194918,Carmen Silvia Valenzuela González,1976-03-17,IT,carmen.valenzuela@coddiy.com,569-93139659,30116.51,Las Condes,2020-09-20,,Active,Female,IT Consultant
216890,Pascal Catalina Lobos Esparza,1985-08-20,IT,pascal.lobos@coddiy.com,569-62669642,36171.82,Talcahuano,2022-12-19,,Active,Male,Mobile App Developer
177486,Carlos Ignacio Rojas Parada,1994-02-01,Sales,carlos.rojas@coddiy.com,569-32037768,32475.28,Vitacura,2024-12-24,2025-02-09,Inactive,Male,Key Account Manager
179271,Luis Silva López,1977-11-02,IT,luis.silva@coddiy.com,569-40318530,35111.54,Victoria,2021-02-09,,Active,Male,Cloud Engineer
244884,Matías Alonso Astorga Rodríguez,1980-05-07,IT,matias.astorga@coddiy.com,569-33754368,32916.1,Santo Domingo,2021-09-15,2024-03-23,Inactive,Male,Full Stack Developer
187348,Gabriel Cortés,1982-10-08,Marketing,gabriel.cortes@coddiy.com,569-61643353,30353.0,Quellón,2022-04-14,,Active,Male,Event Marketing Coordinator
231687,Héctor Fabián Varas Alarcón,1983-10-14,IT,hector.varas@coddiy.com,569-24161298,48751.68,San Juan de la Costa,2022-07-11,,Active,Male,Business Intelligence Analyst
232877,Álvaro Hernán Pérez Romero,1994-11-05,Marketing,alvaro.perez@coddiy.com,569-86732477,38323.3,Iquique,2025-02-28,,Active,Male,Performance Marketing Analyst
223212,Damián Gerardo Sepúlveda González,1975-02-12,Operations,damian.sepulveda@coddiy.com,569-51556421,46380.75,Bulnes,2020-06-17,,Active,Male,Distribution Supervisor
198796,Tomás Letelier,1989-11-01,Marketing,tomas.letelier@coddiy.com,569-88246642,33179.56,Lebu,2023-12-20,,Active,Male,Influencer Marketing Manager
207487,María Jessica Gajardo Fernández,1979-06-14,Human Resources,maria.gajardo@coddiy.com,569-44682243,35263.06,Zapallar,2021-06-29,2022-03-01,Inactive,Female,Workforce Planning Analyst
180539,Victoria María Páez Palma,1983-05-29,Marketing,victoria.paez@coddiy.com,569-15321146,41675.07,San Joaquín,2022-06-08,,Active,Female,Marketing Coordinator
246477,Roberto Facundo García Navarro,1978-08-02,Human Resources,roberto.garcia@coddiy.com,569-73364532,33710.88,San Fernando,2021-04-15,,Active,Male,Employee Relations Specialist
247645,Jacqueline Espinoza Olivares,1993-04-07,Operations,jacqueline.espinoza@coddiy.com,569-26140186,38595.08,Buin,2024-10-13,,Active,Male,Manufacturing Supervisor
194681,José Luis Avilés González,1975-06-07,Finance,jose.aviles@coddiy.com,569-60432433,43645.18,Hualañé,2020-07-14,2021-01-25,Inactive,Male,Cost Analyst
221872,Maritza Nicole Pizarro Pérez,1982-11-07,Human Resources,maritza.pizarro@coddiy.com,569-27375050,31470.45,Porvenir,2022-04-21,2022-07-27,Inactive,Female,HR Assistant
233378,Petronila Natalia Velásquez López,1992-07-11,Finance,petronila.velasquez@coddiy.com,569-97728152,33418.48,Canela,2024-08-10,,Active,Female,Cost Analyst
192829,Luis Reyes Sánchez,1992-01-30,Finance,luis.reyes@coddiy.com,569-47696757,43851.62,Huara,2024-07-02,,Active,Male,Tax Analyst
181272,Luis Vicente García Vásquez,1976-04-27,Finance,luis.garcia@coddiy.com,569-96269278,37781.18,Recoleta,2020-09-30,2022-11-13,Inactive,Male,Accounts Payable Specialist
242808,Blanca Francisca Espinoza Muñoz,1991-10-29,Sales,blanca.espinoza@coddiy.com,569-36932863,35450.96,Freire,2024-06-10,,Active,Female,Key Account Manager
219404,Vanessa Emilia Cancino Morales,1985-10-28,IT,vanessa.cancino@coddiy.com,569-45799496,34393.93,Freirina,2023-01-05,,Active,Female,Business Intelligence Analyst
184793,Ema Cuevas Espinoza,1988-09-15,Operations,ema.cuevas@coddiy.com,569-28278789,38910.03,San Vicente,2023-09-13,2024-02-10,Inactive,Female,Fleet Coordinator
242339,Bruno Ángel Muñoz Castro,1974-05-07,Sales,bruno.munoz@coddiy.com,569-79193751,49185.6,Recoleta,2020-04-11,2020-10-10,Inactive,Male,Account Manager
233079,Lorena Montenegro,1994-06-10,Finance,lorena.montenegro@coddiy.com,569-26586290,37038.39,Lago Verde,2025-01-23,2025-03-20,Inactive,Female,Finance Manager
199128,Ricardo Pizarro Hidalgo,1991-10-24,Operations,ricardo.pizarro@coddiy.com,569-91196960,42710.95,Constitución,2024-06-09,,Active,Male,Warehouse Manager
212705,Magdalena Valentina Soto Ibarra,1974-10-17,Sales,magdalena.soto@coddiy.com,569-36416710,46651.61,Santa Juana,2020-05-20,,Active,Female,Key Account Manager
243874,Flor Cortés-Candia Godoy,1994-02-19,Sales,flor.cortes-candia@coddiy.com,569-96986117,38321.53,Linares,2024-12-28,2025-03-23,Inactive,Male,Retail Sales Associate
216179,Guillermo Santiago Lagos Troncoso,1977-11-03,Sales,guillermo.lagos@coddiy.com,569-22919529,41936.53,Las Cabras,2021-02-09,,Active,Male,Territory Manager
168475,Ana Daniela Godoy Gallegos,1985-10-25,Marketing,ana.godoy@coddiy.com,569-64211565,41657.25,Llaillay,2023-01-04,,Active,Female,Copywriter
213903,Ricardo Álvaro Concha Osorio,1992-06-13,Finance,ricardo.concha@coddiy.com,569-18994865,40579.21,Vilcún,2024-08-03,2025-02-28,Inactive,Male,Risk Analyst
193468,Segundo Pérez,1990-03-11,Sales,segundo.perez@coddiy.com,569-83586673,40726.86,Puerto Montt,2024-01-20,2024-12-17,Inactive,Male,Area Sales Manager
182789,Antonia Camila Mancilla Castillo,1986-08-28,Marketing,antonia.mancilla@coddiy.com,569-53130256,32873.25,Laguna Blanca,2023-03-18,,Active,Female,Performance Marketing Analyst
197398,Claudia Paulina Sandoval Morales,1987-04-13,Operations,claudia.sandoval@coddiy.com,569-88527483,48262.96,Machalí,2023-05-12,,Active,Female,Purchasing Assistant
194883,Kevin Santiago Neira Sáez,1977-11-15,Human Resources,kevin.neira@coddiy.com,569-81525568,32071.96,Quillón,2021-02-12,,Active,Male,Labor Relations Specialist
187030,Inés Martina Lara Sepúlveda,1978-03-22,Sales,ines.lara@coddiy.com,569-55339374,43965.38,Coinco,2021-03-14,,Active,Female,Channel Sales Manager
200837,Luz Morán,1992-04-26,IT,luz.moran@coddiy.com,569-24946411,48662.39,Pichidegua,2024-07-23,2025-03-11,Inactive,Male,QA Engineer
182400,Juana Navarrete Cifuentes,1993-02-15,IT,juana.navarrete@coddiy.com,569-18038818,30653.42,Río Verde,2024-10-01,,Active,Female,Help Desk Technician
196903,Isabel Mireya Sierra Toro,1981-09-25,Marketing,isabel.sierra@coddiy.com,569-41068545,39517.55,Tirúa,2022-01-14,,Active,Female,PPC Specialist
169691,Ricardo Droguett,1976-05-20,Operations,ricardo.droguett@coddiy.com,569-27853348,30830.24,Osorno,2020-10-05,2020-10-27,Inactive,Male,Vendor Manager
219760,Gerardo Carlos Mancilla Retamales,1980-07-14,Marketing,gerardo.mancilla@coddiy.com,569-16368112,36506.59,Macul,2021-10-02,,Active,Male,Marketing Operations Manager
168077,Irma Margarita González Morales,1979-05-04,Human Resources,irma.gonzalez@coddiy.com,569-65249326,38979.77,Puqueldón,2021-06-20,,Active,Female,HR Generalist
240689,Jocelyn Ríos Cerda,1991-10-31,Operations,jocelyn.rios@coddiy.com,569-96175130,39857.2,Putre,2024-06-10,2024-07-07,Inactive,Male,Production Planner
231937,Eliana Katherine Chamorro Ojeda,1989-08-12,Human Resources,eliana.chamorro@coddiy.com,569-44665969,42727.47,Longaví,2023-11-30,2024-10-19,Inactive,Female,Organizational Development Specialist
242519,Antonia Katherine Flores Salazar,1995-03-17,IT,antonia.flores@coddiy.com,569-51345369,41915.55,Rengo,2025-03-31,2025-03-31,Inactive,Female,Mobile App Developer
175609,Mónica Salinas,1985-03-17,Sales,monica.salinas@coddiy.com,569-66480998,46460.43,La Unión,2022-11-12,,Active,Female,Regional Sales Director
229584,Ingrid Ana Pérez Pizarro,1976-10-18,Sales,ingrid.perez@coddiy.com,569-97698438,48019.54,Los Andes,2020-11-11,2023-09-14,Inactive,Male,Account Manager
198516,Inés Gloria Ávila Pérez,1987-10-06,Human Resources,ines.avila@coddiy.com,569-90958061,37841.74,María Pinto,2023-06-22,,Active,Female,Payroll Specialist
219557,Juan Víctor Méndez Villarroel,1993-05-26,Human Resources,juan.mendez@coddiy.com,569-77958898,34045.29,Lonquimay,2024-10-25,,Active,Male,Labor Relations Specialist
225525,Marcela María Arriagada Barrientos,1989-08-31,Marketing,marcela.arriagada@coddiy.com,569-15864075,34121.81,San Fernando,2023-12-05,,Active,Female,PR Manager
232069,Mario Marcelo Rojo Vallejos,1994-03-14,Marketing,mario.rojo@coddiy.com,569-69814655,46156.7,Ñuñoa,2025-01-03,2025-01-03,Inactive,Male,Product Marketing Manager
206481,José Sepúlveda Fuentealba,1976-07-17,Operations,jose.sepulveda@coddiy.com,569-37881664,37370.17,General Lagos,2020-10-19,,Active,Male,Operations Manager
187145,María Rosa Martínez Soto,1984-08-22,Marketing,maria.martinez@coddiy.com,569-29556250,32304.9,Coinco,2022-09-24,,Active,Female,Performance Marketing Analyst
203016,Luis Jorge Ramos Zúñiga,1992-09-30,Finance,luis.ramos@coddiy.com,569-25186931,45721.95,Río Hurtado,2024-08-29,,Active,Male,Credit Analyst
195840,María Parada Rivas,1980-12-15,Finance,maria.parada@coddiy.com,569-52524565,43738.91,Hijuelas,2021-11-07,,Active,Female,Treasury Analyst
203913,María Katherine Santibáñez Valenzuela,1979-09-29,Finance,maria.santibanez@coddiy.com,569-21534085,42414.14,Rancagua,2021-07-25,,Active,Female,Financial Planner
190785,Luis Francisco Garcés Padilla,1994-04-03,Finance,luis.garces@coddiy.com,569-64177667,47921.22,Melipilla,2025-01-07,,Active,Male,Compliance Analyst
225931,Daniela Figueroa,1975-09-26,Marketing,daniela.figueroa@coddiy.com,569-87847556,38934.48,Río Claro,2020-08-10,,Active,Female,Performance Marketing Analyst
182677,Magdalena Veas Cornejo,1993-10-09,Sales,magdalena.veas@coddiy.com,569-10525619,39755.79,San Ramón,2024-11-26,,Active,Female,Business Development Executive
228214,Florencia Valentina Riquelme Orellana,1974-08-03,IT,florencia.riquelme@coddiy.com,569-75239829,45624.57,Lo Prado,2020-05-02,,Active,Female,Solutions Architect
186041,Francisco Nelson Chacón Guerra,1979-04-14,Sales,francisco.chacon@coddiy.com,569-35067319,30114.84,Santo Domingo,2021-06-15,,Active,Male,Sales Enablement Specialist
199226,Jessica Veloso Pozo,1974-06-10,Marketing,jessica.veloso@coddiy.com,569-21495593,41218.77,Combarbalá,2020-04-19,2024-06-22,Inactive,Female,Event Marketing Coordinator
248227,Antonio Aburto Letelier,1980-12-17,Finance,antonio.aburto@coddiy.com,569-44642229,47476.5,Puqueldón,2021-11-08,,Active,Male,Compliance Analyst
197278,Francisco Fabián Cabello Yáñez,1994-04-16,Sales,francisco.cabello@coddiy.com,569-83721347,42050.02,El Quisco,2025-01-10,,Active,Male,Key Account Manager
203133,Juana Díaz-Donoso Toledo,1977-07-09,Sales,juana.diaz-donoso@coddiy.com,569-81256297,31042.96,San Javier,2021-01-12,2024-03-17,Inactive,Female,Sales Consultant
213332,Omar José Muñoz-Sandoval Aguirre,1992-11-26,Finance,omar.munoz-sandoval@coddiy.com,569-77791433,34414.72,Melipilla,2024-09-12,,Active,Male,Bookkeeper
221730,Joaquín Pizarro,1978-12-30,Operations,joaquin.pizarro@coddiy.com,569-53167951,33660.9,Huara,2021-05-21,,Active,Male,Fleet Coordinator
221290,Braulio Cabezas,1992-03-16,Operations,braulio.cabezas@coddiy.com,569-51521428,39438.23,Purranque,2024-07-13,,Active,Male,Vendor Manager
214462,Ámbar Paulina Navarrete Rodríguez,1977-05-22,Sales,ambar.navarrete@coddiy.com,569-13546469,36870.53,Mostazal,2021-01-01,,Active,Male,Field Sales Representative
233183,Inés Durán,1979-06-30,IT,ines.duran@coddiy.com,569-32452841,43819.33,Calera de Tango,2021-07-03,2022-01-20,Inactive,Female,Software Engineer
177014,Alejandra Ávila,1986-08-10,Human Resources,alejandra.avila@coddiy.com,569-44111644,30867.0,Illapel,2023-03-14,,Active,Female,HR Compliance Officer
205531,Sebastián Jhon Sánchez Pulgar,1976-07-23,Marketing,sebastian.sanchez@coddiy.com,569-73329471,36186.48,Tucapel,2020-10-21,,Active,Male,Product Marketing Manager
198637,Maite Muñoz,1988-12-08,Marketing,maite.munoz@coddiy.com,569-60385839,43923.75,Yungay,2023-10-02,,Active,Male,Copywriter
174288,Violeta Karen Muñoz Rodríguez,1985-11-13,Sales,violeta.munoz@coddiy.com,569-91964286,43896.32,Olivar,2023-01-09,,Active,Female,Key Account Manager
173830,Camila Victoria Guerrero Monsalve,1976-01-08,Sales,camila.guerrero@coddiy.com,569-47453864,45245.28,Olmué,2020-09-04,,Active,Female,Regional Sales Director
245795,Fernando Astudillo Figueroa,1985-01-16,Marketing,fernando.astudillo@coddiy.com,569-11060237,48677.56,Sagrada Familia,2022-10-29,,Active,Male,PR Manager
216604,Ramón Luis Henríquez Hernández,1987-09-20,Operations,ramon.henriquez@coddiy.com,569-84358681,43700.56,San Javier,2023-06-19,,Active,Male,Distribution Supervisor
190364,Guadalupe Hidalgo Tapia,1993-08-25,Operations,guadalupe.hidalgo@coddiy.com,569-44731750,42402.69,Quilicura,2024-11-16,,Active,Female,Fleet Coordinator
179305,Yerko Contreras Ulloa,1978-04-16,Human Resources,yerko.contreras@coddiy.com,569-26232451,40389.78,Peralillo,2021-03-20,,Active,Male,Labor Relations Specialist
195051,Amanda Viviana Iturra Gajardo,1993-07-26,IT,amanda.iturra@coddiy.com,569-25452076,39885.37,Camarones,2024-11-08,2025-02-09,Inactive,Female,IT Consultant
191384,José Segundo Aguilera Zapata,1990-09-16,Sales,jose.aguilera@coddiy.com,569-64451078,34231.19,Chonchi,2024-03-05,,Active,Male,Inside Sales Associate
206948,Dylan Arriagada Molina,1987-05-02,Finance,dylan.arriagada@coddiy.com,569-29146849,40685.94,Pichidegua,2023-05-16,,Active,Male,Controller
167012,Magdalena Mercedes Rojas Contreras,1992-05-29,Marketing,magdalena.rojas@coddiy.com,569-71420668,48690.41,Isla de Maipo,2024-07-31,,Active,Female,Email Marketing Coordinator
236768,Agustina Julieta Salinas Pineda,1982-09-01,Operations,agustina.salinas@coddiy.com,569-45691267,35518.48,Ovalle,2022-04-05,2022-04-25,Inactive,Female,Operations Coordinator
182410,Mirtha Vidal,1980-08-13,Finance,mirtha.vidal@coddiy.com,569-20371380,38179.55,Requínoa,2021-10-09,,Active,Female,Accountant
231332,María Lidia Morales Cuevas,1975-02-02,Marketing,maria.morales@coddiy.com,569-37749034,42462.67,Bulnes,2020-06-15,,Active,Female,Graphic Designer
173505,Julieta Bernal Molina,1980-08-20,Marketing,julieta.bernal@coddiy.com,569-62368489,34298.03,Renca,2021-10-10,,Active,Female,Performance Marketing Analyst
225149,Luis Toro Reyes,1976-02-14,Human Resources,luis.toro@coddiy.com,569-30418039,44496.74,San Felipe,2020-09-13,2023-09-27,Inactive,Male,Payroll Specialist
206109,María Medina Lobos,1979-07-21,Sales,maria.medina@coddiy.com,569-95341670,40274.8,La Cruz,2021-07-08,,Active,Female,Regional Sales Director
213272,Carlos Juan Muñoz Pizarro,1991-04-22,Marketing,carlos.munoz@coddiy.com,569-95348948,41364.45,Teodoro Schmidt,2024-04-26,,Active,Male,PR Manager
171089,Ana Morales León,1990-06-15,Human Resources,ana.morales@coddiy.com,569-11756097,36869.93,San Gregorio,2024-02-12,,Active,Female,Compensation and Benefits Analyst
200666,Carmen Millaray Vivanco Lobos,1982-07-05,Marketing,carmen.vivanco@coddiy.com,569-85383684,39803.68,Futrono,2022-03-22,,Active,Female,Content Marketing Manager
173849,Karla Rodríguez,1986-10-24,Operations,karla.rodriguez@coddiy.com,569-76290199,31432.7,Vilcún,2023-04-01,,Active,Female,Scheduling Analyst
197991,Marcelo Ricardo Rojas Silva,1987-06-20,IT,marcelo.rojas@coddiy.com,569-69673880,30148.05,Purranque,2023-05-28,,Active,Male,Full Stack Developer
193815,Juan Cristóbal Vallejos Ríos,1979-07-23,Finance,juan.vallejos@coddiy.com,569-67134952,35765.01,Lanco,2021-07-08,,Active,Male,Credit Analyst
203878,Camila María Leiva Jara,1977-08-28,Marketing,camila.leiva@coddiy.com,569-96197729,42427.14,Natales,2021-01-24,,Active,Female,Marketing Specialist
213445,Luis Franco Villegas Jerez,1976-07-14,Finance,luis.villegas@coddiy.com,569-74719214,41121.91,Monte Patria,2020-10-18,,Active,Male,Bookkeeper
201699,Eduardo Maicol Leiva Fuentes,1975-08-01,Finance,eduardo.leiva@coddiy.com,569-59037692,32151.7,Recoleta,2020-07-28,2022-06-08,Inactive,Male,Investment Analyst
195843,Roberto Benjamín Flores Morales,1976-09-22,IT,roberto.flores@coddiy.com,569-57810124,42872.3,La Cisterna,2020-11-04,,Active,Male,Database Administrator
230252,Luis Augusto Castillo Bustos,1989-05-21,Sales,luis.castillo@coddiy.com,569-11130621,40902.79,Taltal,2023-11-11,,Active,Male,Sales Representative
213097,Elizabeth Marcela Jiménez Sandoval,1986-02-06,IT,elizabeth.jimenez@coddiy.com,569-21517839,31956.52,Santa Bárbara,2023-01-29,,Active,Male,Cloud Engineer
170089,Carmen Verónica Cabezas Hernández,1977-12-04,Human Resources,carmen.cabezas@coddiy.com,569-99754123,46202.13,Vitacura,2021-02-17,,Active,Female,HR Director
180267,Gregorio Torres Carrasco,1986-11-13,IT,gregorio.torres@coddiy.com,569-77526636,38359.19,Primavera,2023-04-05,,Active,Male,Data Engineer
180215,Isabel Lucy Méndez Novoa,1987-03-14,Sales,isabel.mendez@coddiy.com,569-68987872,40928.6,Río Ibáñez,2023-05-04,,Active,Female,Sales Operations Analyst
169844,Pedro Javier Vásquez Castillo,1989-01-20,IT,pedro.vasquez@coddiy.com,569-66520952,30222.1,Dalcahue,2023-10-13,,Active,Male,IT Consultant
207418,Nancy Tello Ramírez,1982-03-02,Marketing,nancy.tello@coddiy.com,569-29516064,36291.89,Máfil,2022-02-21,,Active,Male,Performance Marketing Analyst
205879,Belén Salgado,1986-11-30,IT,belen.salgado@coddiy.com,569-86292499,49752.02,Quilleco,2023-04-10,2023-11-18,Inactive,Male,Help Desk Technician
193021,Kevin Cárdenas,1985-04-29,IT,kevin.cardenas@coddiy.com,569-78720167,44863.7,Pozo Almonte,2022-11-22,,Active,Male,DevOps Engineer
224123,Tamara Virginia Millán Ojeda,1982-01-22,Human Resources,tamara.millan@coddiy.com,569-14517772,46165.02,Sagrada Familia,2022-02-11,,Active,Female,HR Director
221205,Miguel Guajardo Márquez,1981-04-11,Human Resources,miguel.guajardo@coddiy.com,569-25132215,42390.24,Los Sauces,2021-12-05,,Active,Male,Diversity and Inclusion Manager
231045,Antonieta García Rodríguez,1977-07-08,Marketing,antonieta.garcia@coddiy.com,569-94432669,49070.26,Ránquil,2021-01-12,,Active,Female,SEO Specialist
178224,Marcelo Carrasco Martinez,1977-06-01,Marketing,marcelo.carrasco@coddiy.com,569-20662387,48554.18,Calera,2021-01-03,,Active,Male,Influencer Marketing Manager
226327,Karin Aguilar Sandoval,1989-05-07,Operations,karin.aguilar@coddiy.com,569-69798022,47333.54,Alto Biobío,2023-11-07,,Active,Male,Operations Manager
221406,Jocelyn Tiare Navarro López,1985-02-09,Operations,jocelyn.navarro@coddiy.com,569-36450172,40046.06,Lanco,2022-11-04,2023-06-04,Inactive,Male,Supply Chain Analyst
232979,Noemí Díaz,1993-09-22,Sales,noemi.diaz@coddiy.com,569-47796818,36383.15,Chañaral,2024-11-22,,Active,Male,Regional Sales Director
231357,Nelson Marín Silva,1984-02-08,Marketing,nelson.marin@coddiy.com,569-51248369,46414.91,Paine,2022-08-08,,Active,Male,PPC Specialist
238883,Ruth Carmen Méndez Garrido,1977-05-20,IT,ruth.mendez@coddiy.com,569-57151845,32986.79,San Antonio,2020-12-31,2023-04-11,Inactive,Male,Solutions Architect
184173,Ana Valentina González Martínez,1993-04-12,Marketing,ana.gonzalez@coddiy.com,569-30185689,40697.02,Ñuñoa,2024-10-14,,Active,Female,Brand Manager
228698,Héctor Joaquín Rojas Luna,1990-10-31,Finance,hector.rojas@coddiy.com,569-26889533,31097.54,Maipú,2024-03-15,2024-08-12,Inactive,Male,Financial Planner
231388,Ana Isidora Zúñiga Hidalgo,1983-04-07,Operations,ana.zuniga@coddiy.com,569-25480634,34496.92,O'Higgins,2022-05-27,,Active,Female,Inventory Analyst
190323,Nelly María Díaz Tapia,1982-09-02,Finance,nelly.diaz@coddiy.com,569-91576463,32053.52,La Higuera,2022-04-05,,Active,Male,Finance Manager
237911,Gustavo Claudio López Rivera,1990-12-30,Human Resources,gustavo.lopez@coddiy.com,569-47941790,48493.0,Iquique,2024-03-30,,Active,Male,Organizational Development Specialist
177785,Marcos Oyarzún,1976-09-13,Human Resources,marcos.oyarzun@coddiy.com,569-33071797,48611.44,Hualqui,2020-11-02,,Active,Male,Training and Development Specialist
190362,María Elsa Mora Muñoz,1987-04-24,Human Resources,maria.mora@coddiy.com,569-15765073,43575.25,Litueche,2023-05-14,,Active,Female,Compensation and Benefits Analyst
171561,Emmanuel Luis Henríquez Cancino,1983-09-23,Operations,emmanuel.henriquez@coddiy.com,569-74552591,34916.86,Coronel,2022-07-06,,Active,Male,Scheduling Analyst
236558,Blanca Alejandra Vargas Rojas,1974-09-05,Finance,blanca.vargas@coddiy.com,569-60432173,39220.85,Peñalolén,2020-05-10,2021-04-04,Inactive,Female,Compliance Analyst
170152,Andrea Sara Pérez Gálvez,1981-07-08,Sales,andrea.perez@coddiy.com,569-11793787,35285.75,Puyehue,2021-12-26,2024-08-22,Inactive,Female,Territory Manager
204828,Maximiliano Montecinos Díaz,1986-08-27,Sales,maximiliano.montecinos@coddiy.com,569-60228923,46887.87,Talca,2023-03-18,2023-09-16,Inactive,Male,Sales Operations Analyst
218345,Jesus Morales,1986-08-05,IT,jesus.morales@coddiy.com,569-97533034,44457.64,Huasco,2023-03-13,2024-05-27,Inactive,Male,Full Stack Developer
219971,Samuel Alvarado Muñoz,1982-06-24,Marketing,samuel.alvarado@coddiy.com,569-82989080,38369.71,Cabildo,2022-03-20,2024-01-16,Inactive,Male,Growth Marketing Manager
248528,Ema Francisca Aedo Jiménez,1993-10-14,Human Resources,ema.aedo@coddiy.com,569-67928773,30797.91,San Miguel,2024-11-28,,Active,Female,HR Data Analyst
227280,Miriam Villegas Martínez,1975-08-26,Finance,miriam.villegas@coddiy.com,569-33981364,31174.88,Panguipulli,2020-08-03,2023-09-09,Inactive,Male,Internal Auditor
210305,Pablo Mora,1986-07-04,Marketing,pablo.mora@coddiy.com,569-73193086,30194.76,Ollagüe,2023-03-05,2025-01-15,Inactive,Male,Brand Manager
234789,Ana Cid Ponce,1990-12-08,Operations,ana.cid@coddiy.com,569-76913943,38289.94,Los Álamos,2024-03-25,,Active,Female,Fleet Coordinator
167621,Ana Catherine Berríos García,1981-12-09,Human Resources,ana.berrios@coddiy.com,569-96061725,47890.63,Cartagena,2022-02-01,,Active,Female,HR Assistant
188911,Martín Flores Gutiérrez,1991-05-12,IT,martin.flores@coddiy.com,569-42122014,37412.49,Linares,2024-04-30,,Active,Male,Help Desk Technician
215607,Gonzalo Juan Barahona Vargas,1986-03-21,Sales,gonzalo.barahona@coddiy.com,569-75770074,36612.77,Licantén,2023-02-08,,Active,Male,Enterprise Sales Executive
219020,Martín Matías Huerta Oñate,1982-03-12,Sales,martin.huerta@coddiy.com,569-77955935,38230.64,La Ligua,2022-02-23,,Active,Male,Sales Representative
242469,Cristóbal Juan Espinoza Tapia,1986-07-29,Human Resources,cristobal.espinoza@coddiy.com,569-87285077,41997.66,Los Andes,2023-03-11,,Active,Male,Organizational Development Specialist
236801,Paula Angélica Rojas Gutiérrez,1992-05-20,Human Resources,paula.rojas@coddiy.com,569-60690626,30816.99,Purén,2024-07-28,,Active,Female,HR Assistant
184218,Vicente Walter Gallardo Guerra,1980-10-01,Finance,vicente.gallardo@coddiy.com,569-96617744,36562.81,Río Claro,2021-10-20,2022-01-26,Inactive,Male,Bookkeeper
185119,Benjamín Luis Rebolledo Hernández,1983-02-17,Sales,benjamin.rebolledo@coddiy.com,569-49681481,31181.3,Punta Arenas,2022-05-15,2022-09-04,Inactive,Male,Account Executive
241035,Lidia Doralisa Torres Candia,1995-02-09,Marketing,lidia.torres@coddiy.com,569-27778354,38170.53,Puerto Montt,2025-03-22,,Active,Female,Marketing Coordinator
197458,Gustavo Marcelo Hidalgo Molina,1976-09-20,IT,gustavo.hidalgo@coddiy.com,569-31617727,32797.1,Sierra Gorda,2020-11-04,,Active,Male,Machine Learning Engineer
215695,Justo Bravo-Orellana Farías,1976-05-21,Human Resources,justo.bravo-orellana@coddiy.com,569-33611772,41764.17,Renaico,2020-10-06,,Active,Male,HR Coordinator
171720,Camila Flores,1978-08-19,Sales,camila.flores@coddiy.com,569-13961034,48663.04,Nacimiento,2021-04-19,,Active,Female,Inside Sales Associate
187008,María Ximena González Vera,1977-10-16,Operations,maria.gonzalez@coddiy.com,569-43794334,30477.43,Padre Hurtado,2021-02-05,,Active,Female,Logistics Specialist
183437,Natalia Navarro,1979-11-08,Finance,natalia.navarro@coddiy.com,569-54812664,37890.3,Navidad,2021-08-03,,Active,Female,Accounts Payable Specialist
204851,María Claudia Concha-Céspedes Sepúlveda,1993-07-26,Sales,maria.concha-cespedes@coddiy.com,569-61041949,43484.22,Alto del Carmen,2024-11-09,,Active,Female,Field Sales Representative
166668,Florencia María Espinoza Yáñez,1974-10-13,Sales,florencia.espinoza@coddiy.com,569-86692590,31689.99,San Esteban,2020-05-19,,Active,Female,Enterprise Sales Executive
194180,Berta Ulloa Videla,1977-09-30,Finance,berta.ulloa@coddiy.com,569-13327145,40904.14,Doñihue,2021-02-01,2022-05-05,Inactive,Female,Risk Analyst
171703,Guillermo Jorge Castro Valenzuela,1988-05-18,Human Resources,guillermo.castro@coddiy.com,569-72276892,38105.87,General Lagos,2023-08-15,,Active,Male,HR Compliance Officer
170542,Francisca Nathaly Leiva Silva,1985-09-02,Sales,francisca.leiva@coddiy.com,569-70293783,45214.16,Pudahuel,2022-12-22,,Active,Female,Area Sales Manager
211506,Fabián Araya Albornoz,1994-08-08,Sales,fabian.araya@coddiy.com,569-79361884,41498.75,Guaitecas,2025-02-06,,Active,Male,Sales Operations Analyst
230166,Nancy Maldonado Silva,1981-10-30,Human Resources,nancy.maldonado@coddiy.com,569-65988292,35032.66,Tierra Amarilla,2022-01-22,,Active,Male,HR Data Analyst
179300,Richard Martín Hernández Barrientos,1974-08-05,Sales,richard.hernandez@coddiy.com,569-17556716,49476.44,Osorno,2020-05-03,2023-11-28,Inactive,Male,Lead Generation Specialist
180989,Elsa Rodríguez,1977-04-16,Operations,elsa.rodriguez@coddiy.com,569-37476664,37408.12,Quellón,2020-12-23,,Active,Female,Quality Assurance Coordinator
